Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,Ticker
2022-01-20,3427.8006047003137,3436.5673581650203,3341.0097453997178,3354.64208984375,6176776,0.0,0.0,TCS.NS
2022-01-21,3337.502482229034,3376.558405146631,3306.0299282011783,3360.734375,3112358,0.0,0.0,TCS.NS
2022-01-24,3366.4331860598354,3374.893017177605,3278.8534083165705,3306.24951171875,3258414,0.0,0.0,TCS.NS
2022-01-25,3304.6276869619614,3339.606947339262,3263.160900663494,3304.978271484375,3330501,0.0,0.0,TCS.NS
2022-01-27,3270.8754797512975,3272.9794148169553,3178.0356529262563,3199.207275390625,5718297,0.0,0.0,TCS.NS
2022-01-28,3196.3577567022803,3269.8231807515967,3196.3577567022803,3234.975341796875,3143862,0.0,0.0,TCS.NS
2022-01-31,3286.655882179972,3294.545960318041,3262.4595569437342,3275.478271484375,2739393,0.0,0.0,TCS.NS
2022-02-01,3305.0660216803485,3338.3796844983467,3275.6096447337136,3331.93603515625,2105169,0.0,0.0,TCS.NS
2022-02-02,3355.825542423141,3387.473608696932,3331.9361387386193,3380.635498046875,1984212,0.0,0.0,TCS.NS
2022-02-03,3376.076514905753,3403.691786320848,3345.436756570653,3352.932373046875,1960538,0.0,0.0,TCS.NS
2022-02-04,3344.779021164677,3353.0196826481765,3304.188915532807,3344.42822265625,2307366,0.0,0.0,TCS.NS
2022-02-07,3323.476158592303,3359.244554675045,3292.92393788928,3312.9560546875,1919149,0.0,0.0,TCS.NS
2022-02-08,3323.958700262203,3331.1035192552076,3262.1092071561716,3281.79052734375,2946443,0.0,0.0,TCS.NS
2022-02-09,3287.5325264930116,3312.0355594507264,3284.1135782782853,3296.781494140625,1638721,0.0,0.0,TCS.NS
2022-02-10,3322.424339911823,3322.424339911823,3294.5460205082395,3305.373046875,2112459,0.0,0.0,TCS.NS
2022-02-11,3289.7236967950407,3289.7236967950407,3234.9314966485545,3239.27099609375,3851488,0.0,0.0,TCS.NS
2022-02-14,3264.739036344995,3325.448804945127,3252.4655813211416,3273.28662109375,5951745,0.0,0.0,TCS.NS
2022-02-15,3319.0923882775924,3362.049474126932,3285.778729863818,3346.970703125,3931683,0.0,0.0,TCS.NS
2022-02-16,3369.939520277866,3378.7940255459366,3336.62586216898,3342.850341796875,3256906,0.0,0.0,TCS.NS
2022-02-17,3353.2827969372806,3362.049549347574,3312.9557358499305,3317.514404296875,3134372,0.0,0.0,TCS.NS
2022-02-18,3304.1891813505617,3345.3490435758326,3294.195168617033,3326.018310546875,3688883,0.0,0.0,TCS.NS
2022-02-21,3340.1329231984273,3355.737786485923,3248.564230091958,3260.7060546875,7465922,0.0,0.0,TCS.NS
2022-02-22,3199.8645395262893,3215.5569402853985,3129.730522221603,3144.10791015625,5408531,0.0,0.0,TCS.NS
2022-02-23,3165.6746879993425,3176.107039048712,3117.1506217770543,3124.295654296875,2426203,0.0,0.0,TCS.NS
2022-02-24,3045.5701244470206,3054.205462139813,2972.8938245340382,2982.142578125,5039136,0.0,0.0,TCS.NS
2022-02-25,3040.309823069037,3094.6636895714246,3035.049771472032,3086.554443359375,2549723,0.0,0.0,TCS.NS
2022-02-28,3059.596402061464,3124.2511970907,3029.701692577508,3115.87890625,3288942,0.0,0.0,TCS.NS
2022-03-02,3114.3889952378754,3131.440286972598,3073.6235938927493,3108.822021484375,2761341,0.0,0.0,TCS.NS
2022-03-03,3123.4626722767534,3137.27030822549,3094.7515562563644,3107.287841796875,1928039,0.0,0.0,TCS.NS
2022-03-04,3069.678334491801,3122.015803200218,3057.0104201560107,3089.71044921875,2370257,0.0,0.0,TCS.NS
2022-03-07,3024.529607717447,3110.4437820815947,3008.354992186932,3055.12548828125,3054130,0.0,0.0,TCS.NS
2022-03-08,3033.296869971947,3163.921503967849,3033.296869971947,3155.987548828125,3300992,0.0,0.0,TCS.NS
2022-03-09,3160.414273213555,3203.371360422283,3153.44474778916,3184.610595703125,2719654,0.0,0.0,TCS.NS
2022-03-10,3229.671634344163,3229.671634344163,3169.181041844232,3174.397216796875,2005441,0.0,0.0,TCS.NS
2022-03-11,3158.8800986737456,3190.966498478323,3149.762761674697,3155.28564453125,1623423,0.0,0.0,TCS.NS
2022-03-14,3138.497485009779,3198.418325678582,3138.497485009779,3193.72802734375,1765688,0.0,0.0,TCS.NS
2022-03-15,3207.7547500396386,3207.7547500396386,3143.231365819847,3150.68310546875,3651133,0.0,0.0,TCS.NS
2022-03-16,3191.536638624452,3215.6452109530255,3170.277261207437,3205.037353515625,3090475,0.0,0.0,TCS.NS
2022-03-17,3240.7178727305695,3252.465235677881,3208.8945177799264,3219.80908203125,3600452,0.0,0.0,TCS.NS
2022-03-21,3240.191872844113,3255.928151498079,3169.1811743321073,3179.438232421875,2413831,0.0,0.0,TCS.NS
2022-03-22,3191.0979358854693,3253.3418791403783,3177.9478070287987,3244.53125,2907611,0.0,0.0,TCS.NS
2022-03-23,3250.712050185486,3269.8236147540456,3234.9318946020617,3254.5693359375,1596195,0.0,0.0,TCS.NS
2022-03-24,3243.699012447503,3294.721478431477,3239.315635403655,3287.4013671875,1879046,0.0,0.0,TCS.NS
2022-03-25,3296.2110645371786,3313.3939844123242,3219.1513985347415,3250.2294921875,1690133,0.0,0.0,TCS.NS
2022-03-28,3239.314997775362,3255.0951520270414,3209.683331985244,3250.44873046875,1760990,0.0,0.0,TCS.NS
2022-03-29,3239.0960722012105,3262.985474181719,3235.8085398185717,3248.388916015625,2689063,0.0,0.0,TCS.NS
2022-03-30,3277.0121787343182,3277.0121787343182,3249.133862176236,3271.357666015625,1583455,0.0,0.0,TCS.NS
2022-03-31,3278.7660445458155,3291.609253733142,3261.407828562392,3278.72216796875,2168110,0.0,0.0,TCS.NS
2022-04-01,3285.779109421766,3298.9292392620346,3268.289479540621,3295.203369140625,1387014,0.0,0.0,TCS.NS
2022-04-04,3298.052721967003,3313.8328785314384,3276.223590999029,3305.373046875,1472994,0.0,0.0,TCS.NS
2022-04-05,3306.818835025309,3362.5754630314427,3306.818835025309,3344.340576171875,2314947,0.0,0.0,TCS.NS
2022-04-06,3339.5192456312348,3339.5192456312348,3271.0069428753104,3292.22265625,2051729,0.0,0.0,TCS.NS
2022-04-07,3283.587586159778,3283.587586159778,3225.2886742709443,3229.803466796875,2494829,0.0,0.0,TCS.NS
2022-04-08,3234.9317871479743,3248.081916364023,3193.2897112971536,3231.1181640625,2296773,0.0,0.0,TCS.NS
