Datetime,Open,High,Low,Close,Volume,Dividends,Stock Splits,Ticker
2026-06-01 13:15:00+05:30,2326.0,2326.5,2325.0,2326.300048828125,1538,0.0,0.0,TCS.NS
2026-06-01 13:16:00+05:30,2326.39990234375,2326.39990234375,2324.800048828125,2324.800048828125,4584,0.0,0.0,TCS.NS
2026-06-01 13:17:00+05:30,2324.39990234375,2325.39990234375,2324.0,2324.0,6012,0.0,0.0,TCS.NS
2026-06-01 13:18:00+05:30,2324.300048828125,2324.5,2323.300048828125,2324.5,1878,0.0,0.0,TCS.NS
2026-06-01 13:19:00+05:30,2324.5,2325.0,2324.199951171875,2324.800048828125,8305,0.0,0.0,TCS.NS
2026-06-01 13:20:00+05:30,2324.800048828125,2325.39990234375,2324.699951171875,2325.39990234375,3295,0.0,0.0,TCS.NS
2026-06-01 13:21:00+05:30,2325.39990234375,2325.5,2323.199951171875,2324.199951171875,5297,0.0,0.0,TCS.NS
2026-06-01 13:22:00+05:30,2324.199951171875,2324.199951171875,2323.5,2323.89990234375,946,0.0,0.0,TCS.NS
2026-06-01 13:23:00+05:30,2324.0,2324.60009765625,2322.300048828125,2323.0,5542,0.0,0.0,TCS.NS
2026-06-01 13:24:00+05:30,2322.699951171875,2322.89990234375,2322.0,2322.5,3537,0.0,0.0,TCS.NS
2026-06-01 13:25:00+05:30,2322.5,2323.5,2322.0,2323.0,4038,0.0,0.0,TCS.NS
